article_id,annotator,node,ranges,tokens,label
5cf46427896a7fea06ffb6fa,B,5.0,"[[3673, 3722]]",Metade da população humana é hoje da classe média,Fact
5cec25a4896a7fea06b1bb32,A,52.0,"[[7311, 7427]]",Nos Estados-membros de origem dos principais candidatos à Presidência da Comissão Europeia os seus partidos ganharam,Fact
5cf45c4a896a7fea06ff3f4e,B,34.0,"[[6335, 6400]]",não ter sido possível chegar a acordo com as estruturas sindicais,Fact
5cf469b4896a7fea0600041f,D,21.0,"[[2636, 2763]]",este centro arbitral necessita que lhe sejam submetidos mais de cem processos por ano para ser financeiramente auto-sustentável,Fact
5cf4615b896a7fea06ff8930,D,15.0,"[[4198, 4273]]","Quase há 20 anos, em 2002, deu-se a primeira tentativa para derrubar Chávez",Fact
5cec25a4896a7fea06b1bb32,A,53.0,"[[7706, 7757]]","Na Alemanha, ocorreu a vitória da CDU/CSU com 28,7%",Fact
5cebdf54896a7fea06aefb25,D,12.0,"[[2914, 2962]]",artigo ter sido retirado pela revista científica,Fact
5cf46530896a7fea06ffbf65,A,17.0,"[[4695, 4701]]",Brexit,Fact
5cf45ad6896a7fea06ff24c3,A,7.0,"[[2471, 2523]]","em Portugal, 3,2 filhos em 1960 e 1,37 filho em 2017",Fact
5cf46047896a7fea06ff6fe8,B,6.0,"[[1109, 1140]]",foi o que aconteceu em Portugal,Fact
5cf4675d896a7fea06ffe0fe,D,6.0,"[[179, 234]]","a antiga continua aí, enraizada na língua dos lisboetas",Fact
5cf45ab2896a7fea06ff23a1,A,3.0,"[[1304, 1342]]",políticas de incentivo à eletrificação,Fact
5cf464ac896a7fea06ffbb62,D,16.0,"[[3308, 3473]]","outras ainda para memoriais aos tempos de antanho daquele cais, de fábricas, indústrias, armazéns, barcos, bacalhoeiros ou não, e trabalhadores, muitos trabalhadores",Fact
5cf47074896a7fea060065e9,B,12.0,"[[3384, 3443]]","professora de Literatura Portuguesa, com 35 anos de serviço",Fact
5ce393e4896a7fea066355bd,D,16.0,"[[2821, 2856]]",apoiou a sustentabilidade do sector,Fact
5cf47065896a7fea060065b5,D,56.0,"[[5196, 5256]]",Agora a FCT irá pagar (quando pagar) os custos dos contratos,Fact
5cf476cd896a7fea0600be3f,B,13.0,"[[2563, 2607]]",por dia ocorreram 4000 ataques de ransomware,Fact
5cf45c4a896a7fea06ff3f4e,B,30.0,"[[5314, 5437]]",a atribuição de um ponto por cada um dos sete anos de congelamento traduz-se em 70% dos dez pontos necessários à progressão,Fact
5cf45b79896a7fea06ff290a,A,2.0,"[[2263, 2400]]","A proposta de criação da Rede de Teatros e Cineteatros, em discussão na Assembleia da República, foi também um dos motes para este debate",Fact
5cf45f36896a7fea06ff67b8,D,1.0,"[[219, 276]]",à utilização nefasta de redes sociais – sem identificação,Fact
5cf464b6896a7fea06ffbb9d,C,49.0,"[[13552, 13572]]",nos motores de busca,Fact
5cf46209896a7fea06ff8e4e,D,6.0,"[[2775, 2848]]","quando havia greve dos tipógrafos, era mesmo o único diário que circulava",Fact
5cf47693896a7fea0600bd28,A,18.0,"[[3814, 3857]]",a arbitragem sob ameaça e constante crítica,Fact
5cf46b82896a7fea060022c1,A,5.0,"[[2750, 2789]]",os direitos das mulheres e das crianças,Fact
5cf45f88896a7fea06ff6a13,D,9.0,"[[2383, 2417]]",Código das Associações Mutualistas,Fact
5cf47065896a7fea060065b5,D,28.0,"[[3256, 3314]]",De 2000 em diante atribuiram-se bolsas de pós-doutoramento,Fact
5cf462a3896a7fea06ff92be,D,2.0,"[[194, 212]]",Cultura é Natureza,Fact
5cf4651d896a7fea06ffbec2,D,24.0,"[[3271, 3332]]",é farol obrigatório para a iluminação dos debates da Bioética,Fact
5cf46220896a7fea06ff8f04,D,11.0,"[[2289, 2443]]",Ambos trabalharam na aplicação dos raios-X para determinar a estrutura cristalina de substâncias como o cloreto de sódio (o sal das cozinhas) e o diamante,Fact
5d04bd6c896a7fea06a07a54,D,8.0,"[[3449, 3520]]",Um treinador bicampeão com apenas uma derrota em 60 jogos de campeonato,Fact
5ced14b3896a7fea06bac0dd,D,1.0,"[[479, 583]]","monumento nacional, resultante de um processo de acrescentos sucessivos de novas alas, camadas e estilos",Fact
5d04a52f896a7fea069f0921,D,54.0,"[[4661, 4737]]",o Mundial de Futebol tem uma capacidade notável para unir pessoas e culturas,Fact
5cf47bad896a7fea0600f696,D,6.0,"[[403, 460]]",sim contra a completa desregulação em que vem sendo feito,Fact
5cf46146896a7fea06ff884d,D,31.0,"[[4615, 4752]]",um dia serão tão velhos como os velhos que não querem que lhes ensombrem o presente com o passado e se travestizam de pós-pós-modernidade,Fact
5cf4b764896a7fea06032673,D,6.0,"[[2529, 2752]]","muitas vezes não incorporam, normalmente por escassez de dados, elementos relativos ao investimento individual que cada família fez durante o curso nem para a área científica de formação, nem para a escola em que se graduou",Fact
5cf46a5e896a7fea06001906,B,35.0,"[[3263, 3349]]",desde a sua implementação que tem aumentado substancialmente a sua expressão eleitoral,Fact
5cf465fc896a7fea06ffd65d,D,11.0,"[[3074, 3194]]",a redução da desigualdade regional interna não se deveu a um melhor desempenho económico das regiões menos desenvolvidas,Fact
5d04c332896a7fea06a0dfa5,D,16.0,"[[4099, 4152]]",transversal a vários sectores e atividades económicas,Fact
5cf45ea1896a7fea06ff6237,D,24.0,"[[3494, 3557]]",face à recusa de PCP e CDS de criar a Entidade da Transparência,Fact
5cf462de896a7fea06ff9495,D,3.0,"[[690, 818]]",A hiperinflação superior a um milhão por cento reduziu o salário mínimo ao equivalente a dois ou três quilos de batatas ou arroz,Fact
5cf47676896a7fea0600bcba,B,21.0,"[[1623, 1728]]","Este ano, e com maior relevo nas regiões mais quentes, as uvas atingiram a maturação alcoólica muito cedo",Fact
5cef7f74896a7fea06d223f7,D,45.0,"[[4251, 4282]]",o inglês com 1132 em 135 países,Fact
5cf46092896a7fea06ff7210,A,8.0,"[[4874, 5089]]","Em 2013, quando Rui Tavares apresentou o Relatório do Parlamento Europeu sobre a situação na Hungria – e que acabaria por ficar com o seu nome –, o Partido Popular Europeu (PPE) votou contra a adoção deste relatório",Fact
5ce41275896a7fea0667e8ba,A,20.0,"[[1475, 1521]]",o crescente número de ações de fogo controlado,Fact
5cec9624896a7fea06b616df,A,31.0,"[[3151, 3339]]","a Blue Diamond é uma cooperativa com mais de 3000 produtores de amêndoa, que comercializa mais de 165.000 toneladas de amêndoa e com um volume de faturação superior a 1000 milhões de euros",Fact
5d04bcb5896a7fea06a06489,D,11.0,"[[265, 346]]",é nesse sentido que tem sido feito o investimento da Federação Portuguesa de Surf,Fact
5cf45bc3896a7fea06ff2b2d,B,12.0,"[[1187, 1257]]",O filme de Elia Kazan Há Lodo no Cais mostra o que se passou nas docas,Fact
5cf4617a896a7fea06ff8a35,D,8.0,"[[1867, 2018]]",São também mulheres uma grande parte dos investigadores que trabalham em situações de grande precariedade que se prolongam durante anos e mesmo décadas,Fact
5ceee4c4896a7fea06cc3895,B,10.0,"[[667, 774]]",rejeitado diversas vezes o acordo firmado pelo governo com a União Europeia sem se encontraram alternativas,Fact
5cf45ca9896a7fea06ff42fb,B,2.0,"[[432, 471]]",Nenhuma dessas previsões se concretizou,Fact
5cf465e1896a7fea06ffd54f,D,2.0,"[[1485, 1647]]","falta de definição de um programa e substituição da discussão de propostas políticas pela proliferação de fake news e de proclamações, muitas vezes contraditórias",Fact
5cf45c0c896a7fea06ff3d04,B,12.0,"[[2001, 2278]]","a albufeira de Castelo de Bode, localizada na bacia do rio Zêzere (principal afluente do Tejo), “liberta água” para jusante numa lógica de produção de energia (com exceção do caudal ecológico que é obrigada a manter), e não com uma preocupação de regularização do caudal do rio",Fact
5cf47ac5896a7fea0600f1cc,C,15.0,"[[3350, 3371]]",nunca são mencionados,Fact
5cdf5913896a7fea063f2d16,D,10.0,"[[3209, 3351]]",A Ordem dos Nutricionistas tem vindo recorrentemente a alertar para a necessidade de o Governo reforçar a presença destes profissionais no SNS,Fact
5cf460d7896a7fea06ff8402,B,7.0,"[[2581, 2750]]","Contra a sua vontade, a empresa é agora obrigada a reintegrar os trabalhadores, mantendo-lhes todos os direitos e regalias, postos de trabalho e categorias profissionais",Fact
5cf47280896a7fea060087f2,D,10.0,"[[1604, 1690]]",com diversas marcas envolvidas em escândalos de manipulação dos testes de certificação,Fact
5cf479ce896a7fea0600dd37,D,11.0,"[[848, 879]]",características geomorfológicas,Fact
5d04ae19896a7fea069f9d61,B,37.0,"[[3968, 4116]]","Mais recentemente, em 1992, Michel Jordan (no basquetebol), em 1996, André Agassi (no ténis) em 2004, Cristiano Ronaldo (no futebol) fizeram o mesmo",Fact
5d04bcb5896a7fea06a06489,C,12.0,"[[505, 553]]","o vice-campeão mundial em Surf, Nicolau Von Rupp",Fact
5cf472bd896a7fea06008959,D,2.0,"[[1209, 1262]]","É uma ideia feita, sobretudo no que toca à quantidade",Fact
5cf4615e896a7fea06ff894d,B,43.0,"[[3500, 3530]]",Não existem maiorias absolutas,Fact
5cf45dea896a7fea06ff4c61,B,37.0,"[[3244, 3307]]",o Governo agiu de imediato ao criar uma equipa interministerial,Fact
5cf45c0c896a7fea06ff3d04,B,1.0,"[[87, 209]]","foi-o há cerca de um ano, quando se registaram problemas evidentes na qualidade das suas águas junto a Vila Velha de Ródão",Fact
5d04a8d7896a7fea069f6997,B,15.0,"[[2113, 2274]]","Em 1986, quando a Argentina eliminou a Inglaterra no Mundial do México, os dois golos de Maradona tiveram o sabor da vingança pela derrota na guerra das Malvinas",Fact
5d04be7b896a7fea06a07cf1,D,6.0,"[[947, 1006]]",considerar a ideia do eixo Ajuda-Belém “um disparate total”,Fact
5cf47251896a7fea06008716,D,27.0,"[[1619, 1640]]",a pobreza não é crime,Fact
5cf4622b896a7fea06ff8f62,C,2.0,"[[4739, 4820]]",os Brasileiros pronunciam muitas consoantes etimológicas que nós não pronunciamos,Fact
5cefd3d4896a7fea06d57241,D,19.0,"[[2082, 2188]]",Inauguração essa que contou com a presença de altos representantes do Infarmed no momento de cortar a fita,Fact
5d04c4e8896a7fea06a0fa61,B,30.0,"[[4170, 4325]]",Portugal conseguiu 33 classificações – 36% do total dos seus atletas – abaixo do 20.º lugar nas 57 provas em que teve a participação de seus representantes,Fact
5cf47650896a7fea0600bbc7,A,0.0,"[[0, 79]]",A Liga Inglesa de 2018-19 vai encurtar a janela de transferências de importação,Fact
5cf45de6896a7fea06ff4c48,B,10.0,"[[3084, 3179]]",as respostas aos desafios da nossa população que requer cada vez mais cuidados e mais complexos,Fact
5cf45b97896a7fea06ff2a01,B,11.0,"[[2400, 2530]]","No seu breve apostólico, Pastorale officium, de 29 de Maio de 1537, o Papa Paulo III condenou a escravatura dos nativos da América",Fact
5cec25a4896a7fea06b1bb32,A,55.0,"[[8020, 8093]]","Na Dinamarca a vitória foi do Partido Liberal/Venstre com 23,5% dos votos",Fact
5d04c34a896a7fea06a0dff6,B,14.0,"[[1598, 1620]]",sem alcançar a vitória,Fact
5cf47390896a7fea06009d1f,D,4.0,"[[2437, 2460]]",com a ambição do futuro,Fact
5cf45b97896a7fea06ff2a01,B,6.0,"[[1624, 1802]]","Este Papa reconheceu estar informado de que “muitos Guineenses e outros negros, tomados à força, trocados por bens não-proibidos ou comprados, haviam sido enviados para Portugal”",Fact
5cf46919896a7fea06ffff72,B,36.0,"[[4330, 4368]]",ausência de empregabilidade nesta área,Fact
5cf47924896a7fea0600da24,D,22.0,"[[1767, 1858]]",sente a compulsão de se envolver em debate apenas com base em sentimentos e juízos de valor,Fact
5cf45ac7896a7fea06ff244d,D,4.0,"[[1699, 1835]]","a economia vive num equilíbrio de racionalidade e emoções, de dados objectivos e de percepções que influenciam decisões e comportamentos",Fact
5cf4699b896a7fea06000352,D,15.0,"[[4842, 4967]]","O Estado terá no futuro, e já tem, dificuldade em aumentar a sua oferta social, em particular no domínio das pensões públicas",Fact
5cf47287896a7fea06008821,D,11.0,"[[2049, 2152]]",em muitos casos esse processo contribuiu para acelerar o processo de desertificação do centro histórico,Fact
5ce377c3896a7fea0662585d,B,5.0,"[[701, 918]]","Os grupos da população portuguesa com um menor nível de escolaridade apresentam prevalências mais elevadas de obesidade (39,4%) comparativamente com os grupos da população com um nível de escolaridade superior (19,5%)",Fact
5cf45ad9896a7fea06ff24d6,C,18.0,"[[770, 1034]]","sem se gastar um cêntimo, passou a ser possível aceder a tais conteúdos por meio das plataformas electrónicas que utilizamos no dia-a-dia, sem que sequer exerçamos a opção de querer ou não o que nos é enviado e sem que tenhamos controlo sobre o respectivo conteúdo",Fact
5cf47251896a7fea06008716,D,3.0,"[[67, 100]]",os seus motivos são indecifráveis,Fact
5cf478d6896a7fea0600d8ba,A,14.0,"[[6543, 6603]]","Curry, Green e Thompson ganharam menos do que o topo da liga",Fact
5cf46fb5896a7fea06006266,D,20.0,"[[4381, 4481]]",também da sua tutela que alimenta os cofres do Estado (de Centeno?) sem retorno minimamente adequado,Fact
5cf4704c896a7fea06006528,D,1.0,"[[778, 840]]",uma infra-estrutura indispensável no combate às ondas de calor,Fact
5d04c332896a7fea06a0dfa5,D,15.0,"[[4077, 4095]]",um problema global,Fact
5cf45f4e896a7fea06ff684a,D,6.0,"[[2730, 2786]]","o foco tem estado na gestão de risco, o que é importante",Fact
5cf46791896a7fea06ffe2a4,C,23.0,"[[6867, 6875]]",evolução,Fact
5cf471bf896a7fea06008417,D,1.0,"[[2508, 2526]]",não é uma surpresa,Fact
5cf46ffe896a7fea060063cb,A,10.0,"[[1659, 1758]]",O Parlamento finlandês acabou de rejeitar há poucos dias um projeto lei de legalização da eutanásia,Fact
5cf462d0896a7fea06ff9424,D,7.0,"[[1545, 1563]]",justo e equitativo,Fact
5cf45f60896a7fea06ff68cd,B,22.0,"[[3207, 3240]]",as competências atribuídas ao CGI,Fact
5cf45e18896a7fea06ff4dd6,B,8.0,"[[3134, 3179]]",são numerosas e têm uma distribuição alargada,Fact
5cf466a0896a7fea06ffdb5e,D,4.0,"[[868, 989]]",a taxa de câmbio [3] pode diminuir caso os investidores decidam vender (ou aumentar caso decidam comprar) a moeda do país,Fact
5cf46204896a7fea06ff8e25,D,8.0,"[[2585, 2719]]","Foram descobertos, instalados pela empresa estatal de comunicações no apartamento de Khadija, cabos e câmaras com ligações ao exterior",Fact
5cf46b63896a7fea060021dd,D,4.0,"[[1223, 1289]]",os académicos que a constituem sentiram o impulso de ir mais longe,Fact
5cf4719e896a7fea060082ee,B,9.0,"[[1338, 1364]]",sequer correr com uma bola,Fact
5cf4676f896a7fea06ffe196,D,27.0,"[[4255, 4274]]",Trump não é Aquiles,Fact
5cf46427896a7fea06ffb6fa,B,10.0,"[[3888, 3909]]",atentados terroristas,Fact
5cf46465896a7fea06ffb90e,D,16.0,"[[1341, 1369]]",a qualidade é sempre a mesma,Fact
5d04c487896a7fea06a0f888,D,2.0,"[[482, 523]]","traído e assassinado, às portas de Lisboa",Fact
5d04be1c896a7fea06a07c4b,C,15.0,"[[1563, 1606]]",Pelo laço histórico entre Brasil e Portugal,Fact
5cf46f04896a7fea06005d72,A,22.0,"[[3514, 3543]]",Respondem que não há dinheiro,Fact
5cf45dea896a7fea06ff4c61,D,11.0,"[[193, 270]]",leva a uma grave discriminação contra elas tanto na sociedade como na família,Fact
5cdd9732896a7fea062d6f8f,C,6.0,"[[313, 384]]","Conhecida que é a formulação do PS, defendida pelo seu secretário-geral",Fact
5cf46204896a7fea06ff8e25,A,31.0,"[[2758, 2852]]",foi ignorado o depoimento do engenheiro que os tinha ido colocar por ordem dos seus superiores,Fact
5d04c544896a7fea06a0fb82,D,49.0,"[[7001, 7275]]","percebi que, os mesmos e outros pares, ícones mal disfarçados da cultura desportiva nacional e internacional, falavam de desempenho desportivo limite, de excelência desportiva, de sucesso e de insucesso, com a mesma desfaçatez com que misturavam Jogos Olímpicos e Olimpíadas",Fact
5cf45ba6896a7fea06ff2a6f,D,34.0,"[[5348, 5492]]",As tendências em curso no mundo do trabalho não mudarão de rumo se as relações de poder no seio das empresas não forem profundamente modificadas,Fact
5cf46416896a7fea06ffb67e,A,5.0,"[[678, 716]]",sistema da tecnologia da linha de golo,Fact
5cf45c4a896a7fea06ff3f4e,A,5.0,"[[483, 589]]",o Programa do XXI Governo Constitucional referia apenas “o descongelamento das carreiras a partir de 2018”,Fact
5ce377c4896a7fea0662596b,A,20.0,"[[3133, 3175]]","todos se regem, no plano teórico, por leis",Fact
5ceb7ce4896a7fea06ab7126,A,29.0,"[[3560, 3703]]","a gigante do tabaco British American Tobacco declarou artificialmente parte dos seus lucros numa filial britânica, onde está isenta de impostos",Fact
5cf46fb5896a7fea06006266,A,17.0,"[[3002, 3171]]","No ano de 2017, os museus, palácios e monumentos sob a tutela da DGPC tiveram um total de 5.060.780 visitantes, o que significa um crescimento de 8% relativamente a 2016",Fact
5cf46311896a7fea06ffab76,B,3.0,"[[1342, 1457]]","apenas um português é citado (António Barreto), em contraste com dezenas de autores estrangeiros, mormente ingleses",Fact
5ceb1a74896a7fea06a82aaa,C,19.0,"[[2290, 2306]]",70% de abstenção,Fact
5cf47676896a7fea0600bcba,B,20.0,"[[1579, 1621]]","Nas uvas, há diferentes tipos de maturação",Fact
5cebdf54896a7fea06aefb25,A,10.0,"[[5656, 5790]]",está a desenvolver um conjunto de medidas de forma a mostrar em primeiro lugar conteúdos que sejam de órgãos de comunicação confiáveis,Fact
5d04c487896a7fea06a0f888,D,7.0,"[[6092, 6210]]","Os últimos governos encerram empresas e fábricas, revogaram contratos, despediram milhares e milhares de trabalhadores",Fact
5ce393e4896a7fea066355bd,D,19.0,"[[2859, 2912]]",apresentou uma programação internacional de qualidade,Fact
5cf47693896a7fea0600bd28,D,15.0,"[[3412, 3610]]","Basta olhar semanalmente para o registo disciplinar nas competições profissionais e para as notícias que relatam incidentes — alguns, infelizmente, com gravidade — entre adeptos de diferentes clubes",Fact
5cf4676f896a7fea06ffe196,D,9.0,"[[2115, 2232]]","Moscovo acusa os ucranianos de militarizar o Mar de Azov, ao enviar navios patrulha e querer construir uma base naval",Fact
